ID,Region ID,Created Date,Language,Role,Status
127371,878,2020-11-26,ua,finance,active
127372,1040,2021-05-09,en,finance,active
127373,1449,2021-05-06,no,master,active
127374,249,2020-08-17,ru,finance,active
127375,1006,2021-07-01,en,finance,active
127378,124,2020-06-22,de,master,active
127381,297,2021-10-29,en,finance,active
127384,986,2021-08-18,en,master,active
127385,287,2021-10-24,en,finance,active
127386,1338,2019-06-03,se,master,active
127388,265,2021-03-18,en,master,deleted
127391,453,2021-02-20,es,master,deleted
127393,1123,2019-10-22,ru,finance,deleted
127395,206,2021-09-06,ru,master,active
127396,504,2021-05-04,ua,finance,deleted
127397,838,2019-08-13,en,finance,active
127398,1405,2020-10-22,no,manager,deleted
127401,702,2021-06-18,en,finance,deleted
127404,587,2021-09-04,ua,master,active
127405,957,2020-12-23,en,manager,active
127406,738,2021-02-26,en,finance,active
127408,628,2019-12-16,ua,manager,active
127410,450,2020-01-05,es,finance,deleted
127413,223,2021-03-02,ru,manager,active
127416,624,2021-05-02,ua,manager,active
127418,757,2021-12-08,en,manager,awaiting_confirmation
127420,167,2020-01-06,ru,master,deleted
127423,1110,2019-03-08,fr,manager,active
127426,563,2020-10-14,ua,master,deleted
127427,1110,2021-10-31,fr,manager,deleted
127429,383,2021-11-23,it,finance,active
127430,916,2019-06-20,en,master,deleted
127431,1351,2021-10-08,no,manager,active
127434,1004,2019-08-25,en,finance,deleted
127436,249,2019-05-24,ru,master,deleted
127438,608,2019-06-28,ua,master,deleted
127439,1114,2021-05-28,fr,manager,active
127442,143,2021-07-07,de,manager,deleted
127445,906,2019-03-27,en,finance,deleted
127448,1096,2020-11-28,fr,manager,deleted
127449,1225,2019-05-25,ua,master,deleted
127452,1229,2021-08-07,se,manager,deleted
127454,812,2020-10-15,en,master,active
127457,1355,2020-09-10,no,manager,deleted
127460,127,2020-07-13,de,manager,active
127461,1319,2021-06-01,se,master,active
127463,259,2020-05-24,en,manager,deleted
127464,256,2020-09-15,en,manager,active
127466,512,2019-06-21,ua,manager,active
127467,852,2019-04-17,en,master,active
127469,119,2020-03-02,de,master,deleted
127471,81,2021-01-27,de,finance,deleted
127473,638,2021-03-14,ua,master,active
127474,1037,2020-02-06,en,manager,active
127477,910,2019-07-13,en,finance,active
127480,1112,2021-06-23,fr,finance,deleted
127483,955,2019-01-16,en,master,deleted
127486,1079,2019-03-03,fr,manager,active
127487,1133,2019-03-06,fr,finance,active
127489,51,2020-05-06,de,master,deleted
127491,448,2021-12-16,es,finance,awaiting_confirmation
127493,528,2019-12-15,ua,master,active
127494,878,2019-11-07,en,master,deleted
127496,281,2020-07-13,en,finance,deleted
127499,575,2020-12-14,ua,finance,deleted
127500,17,2021-02-15,de,finance,deleted
127503,212,2021-10-23,ru,finance,deleted
127504,453,2020-11-09,es,manager,deleted
127506,488,2021-06-30,ua,manager,deleted
127509,494,2019-09-20,ua,finance,active
127512,667,2020-09-30,ua,finance,deleted
127514,834,2020-11-01,en,finance,active
127517,1328,2020-11-30,se,manager,deleted
127520,1388,2019-08-16,no,master,deleted
127522,165,2020-06-15,de,finance,active
127524,488,2019-10-09,ua,manager,deleted
127526,53,2019-11-04,de,master,deleted
127528,553,2019-03-09,ua,finance,deleted
127530,1367,2020-02-15,no,finance,deleted
127531,1010,2020-12-21,en,master,deleted
127534,870,2021-10-06,en,finance,active
127537,1365,2021-05-18,no,manager,active
127539,185,2019-04-19,ru,finance,deleted
127541,81,2019-04-09,de,manager,deleted
127543,1458,2020-04-27,no,finance,active
127545,549,2019-04-18,ua,master,deleted
127548,235,2020-10-03,ru,finance,deleted
127551,1273,2020-11-19,en,manager,active
127553,617,2021-08-20,ua,finance,deleted
127555,1163,2019-12-26,en,manager,deleted
127556,692,2020-09-08,en,master,deleted
127559,480,2020-01-02,ua,master,deleted
127560,1369,2021-09-08,no,manager,active
127561,1411,2021-11-10,no,master,deleted
127564,1369,2020-05-11,no,master,active
127567,471,2020-03-21,ua,finance,deleted
127568,590,2020-03-25,ua,master,active
127570,1168,2020-06-21,fr,manager,active
127571,355,2021-03-22,it,finance,active
127572,471,2019-02-14,ua,finance,deleted
127574,167,2020-12-28,de,finance,deleted
127575,1285,2021-04-03,se,manager,active
127576,844,2021-07-20,en,master,deleted
127577,1195,2019-02-02,fr,finance,deleted
127579,578,2020-07-01,ua,finance,active
127581,1264,2019-12-28,se,finance,active
127584,89,2021-08-26,de,finance,deleted
127587,644,2020-12-01,ua,master,active
127588,708,2020-02-14,en,master,deleted
127590,605,2019-10-06,ua,manager,deleted
127592,1004,2019-07-14,en,finance,deleted
127593,1454,2019-09-12,no,manager,deleted
127594,941,2021-10-22,en,master,deleted
127597,1409,2019-04-28,no,finance,deleted
127600,983,2021-09-22,en,master,deleted
127603,1225,2019-10-19,se,master,active
127606,228,2019-04-09,ru,master,deleted
127607,1344,2021-11-26,se,finance,deleted
127609,333,2019-10-08,it,master,active
127612,102,2019-03-09,de,manager,active
127614,456,2021-05-21,es,finance,deleted
127617,312,2020-05-25,en,finance,deleted
127620,362,2021-11-30,it,manager,deleted
127621,395,2021-08-25,it,finance,deleted
127623,647,2021-06-22,ua,master,deleted
127626,1449,2020-02-13,no,master,deleted
127629,124,2021-10-13,de,master,deleted
127630,1071,2020-02-05,fr,finance,active
127631,1239,2021-05-26,se,master,active
127633,715,2019-01-30,en,master,active
127636,494,2019-06-23,ua,master,active
127639,759,2019-03-29,en,master,active
127642,1229,2019-06-30,se,manager,deleted
127644,705,2019-10-30,en,finance,deleted
127646,1160,2021-05-01,fr,master,active
127648,906,2019-11-02,en,manager,active
127651,726,2019-01-15,en,master,deleted
127654,11,2020-08-31,de,master,deleted
127657,868,2019-03-19,ua,manager,active
127660,992,2019-12-08,en,master,active
127661,723,2019-09-26,en,finance,deleted
127664,620,2021-11-23,ua,finance,deleted
127666,1401,2020-12-09,no,manager,active
127667,1142,2019-11-21,fr,master,active
127669,605,2020-11-21,ua,master,deleted
127670,844,2021-04-15,en,master,deleted
127672,223,2020-03-27,ru,finance,deleted
127674,910,2020-04-02,en,finance,deleted
127676,1116,2019-11-05,fr,master,deleted
127677,1439,2021-07-21,no,finance,deleted
127680,1254,2019-01-29,se,master,active
127682,584,2021-08-02,ua,master,active
127683,497,2021-11-16,ua,manager,deleted
127684,94,2019-11-02,de,finance,deleted
127687,1140,2020-04-04,fr,manager,active
127688,1388,2019-06-17,no,master,deleted
127691,528,2019-01-08,ua,manager,deleted
127694,112,2020-02-09,ua,master,active
127696,1300,2019-04-30,se,finance,deleted
127698,697,2020-02-20,en,manager,active
127701,185,2020-04-11,ru,finance,deleted
127702,237,2019-08-04,ru,manager,active
127704,385,2021-10-18,it,finance,deleted
127707,876,2020-06-14,en,manager,deleted
127709,530,2019-04-13,ua,finance,active
127710,253,2020-08-14,en,finance,deleted
127713,742,2020-05-07,en,manager,deleted
127715,1047,2021-01-21,en,manager,active
127718,828,2019-01-07,en,finance,deleted
127720,63,2020-08-16,de,manager,deleted
127722,1112,2019-05-01,fr,manager,active
127724,1401,2019-02-21,no,master,deleted
127727,1037,2021-06-27,en,master,deleted
127729,660,2020-01-24,ua,finance,deleted
127732,812,2021-07-25,en,finance,active
127735,1243,2020-10-11,se,finance,active
127737,1393,2019-10-31,no,manager,active
127740,72,2021-02-19,de,manager,active
127743,366,2021-05-10,en,finance,active
127745,1411,2019-11-26,ru,manager,active
127747,770,2019-03-04,en,master,deleted
127749,605,2020-05-03,ua,finance,active
127750,34,2021-06-11,de,manager,active
127752,730,2020-02-08,en,manager,active
127753,842,2019-01-19,en,finance,deleted
127754,738,2021-04-30,en,manager,deleted
127755,500,2021-04-20,ua,master,active
127756,1054,2020-01-22,en,master,deleted
127759,309,2020-05-08,en,manager,deleted
127762,376,2020-08-07,it,manager,deleted
127764,874,2019-04-04,en,manager,active
127767,906,2021-12-24,en,manager,awaiting_confirmation
127769,1051,2020-11-04,en,master,deleted
127770,1033,2020-12-27,en,master,active
127772,770,2021-07-10,en,master,active
127775,746,2021-05-21,en,manager,active
127777,453,2021-12-15,es,manager,awaiting_confirmation
127780,1239,2020-06-18,se,finance,deleted
127781,861,2021-05-23,en,manager,deleted
127784,1409,2020-10-19,no,master,active
127787,223,2019-03-22,ru,manager,active
127790,216,2019-07-14,ru,finance,deleted
127793,156,2021-10-26,de,manager,deleted
127796,204,2020-08-02,ru,manager,active
127797,139,2021-03-21,de,master,active
127799,902,2020-10-21,en,finance,deleted
127801,649,2021-09-29,ua,finance,active
127803,988,2021-09-03,en,master,active
127806,180,2020-04-05,ru,finance,active
127809,631,2019-04-22,ua,master,active
127812,69,2020-02-06,de,manager,deleted
127813,1084,2019-12-08,fr,finance,active
127816,460,2021-04-30,ua,manager,active
127819,1012,2020-12-17,en,manager,active
127820,397,2021-08-21,it,master,deleted
127823,1351,2019-07-27,no,manager,active
127824,708,2020-04-26,en,finance,active
127825,1405,2021-07-31,no,finance,active
127828,1435,2019-03-30,no,finance,deleted
127830,524,2019-12-12,ua,master,deleted
127833,283,2020-08-18,en,master,active
127834,938,2020-08-22,en,master,active
127836,1328,2020-12-03,se,manager,active
127838,584,2019-06-02,ua,master,deleted
127839,697,2021-09-18,en,master,active
127842,1311,2019-10-30,se,manager,active
127844,569,2019-11-28,ua,finance,deleted
127846,742,2020-11-05,en,finance,active
127848,165,2020-02-18,de,master,active
127849,814,2019-08-12,en,manager,deleted
127852,383,2020-10-22,it,finance,deleted
127855,789,2021-06-02,en,master,deleted
127857,872,2020-11-17,en,finance,active
127858,468,2021-04-27,ua,finance,active
127859,1123,2020-10-05,fr,manager,deleted
127862,832,2021-07-06,en,finance,active
127863,810,2021-08-12,en,master,deleted
127865,1221,2019-07-22,ua,master,deleted
127868,555,2019-02-26,ua,manager,active
127871,781,2021-12-01,en,master,deleted
127873,930,2019-12-04,en,master,active
127876,468,2020-12-16,ua,manager,deleted
127878,649,2020-02-27,ua,manager,deleted
127879,1365,2021-06-23,no,manager,deleted
127880,1447,2019-04-11,no,manager,active
127883,67,2019-03-28,de,manager,deleted
127884,580,2021-03-14,ua,finance,deleted
127886,1246,2020-07-16,se,master,active
127889,567,2020-06-18,ua,master,deleted
127891,906,2021-02-21,en,master,active
127894,1100,2021-04-09,fr,manager,active
127896,1229,2019-06-23,se,finance,active
127898,112,2021-03-15,de,manager,active
127899,957,2021-01-10,en,master,active
127902,834,2021-08-14,en,manager,active
127904,608,2021-08-14,ua,finance,active
127906,269,2021-11-11,en,master,deleted
127909,373,2019-12-24,it,master,active
127911,488,2020-06-27,ua,finance,active
127914,955,2019-11-06,ua,manager,deleted
127917,1285,2019-05-15,se,finance,deleted
127918,475,2021-02-21,ua,finance,active
127919,330,2021-10-17,en,master,deleted
127922,818,2020-12-06,en,manager,active
127924,480,2019-07-11,ua,finance,deleted
127927,383,2021-10-26,it,finance,active
127929,857,2019-05-15,en,finance,active
127932,721,2019-04-23,en,manager,deleted
127934,1147,2019-08-27,en,master,active
127936,605,2021-05-08,ua,manager,deleted
127938,702,2021-10-03,en,master,active
127940,256,2021-10-11,en,manager,active
127943,876,2021-11-22,en,manager,active
127944,379,2020-12-13,it,finance,active
127945,330,2021-07-12,en,finance,active
127947,955,2019-06-07,en,finance,active
127949,27,2020-01-21,de,manager,active
127951,565,2021-12-20,ua,master,awaiting_confirmation
127953,343,2019-09-23,it,manager,active
127954,478,2019-03-19,ua,master,deleted
127957,1401,2020-09-17,no,master,deleted
127958,1152,2019-09-28,fr,finance,active
127961,1163,2021-06-07,fr,manager,active
127962,595,2019-02-24,ua,master,active
127964,1435,2020-05-12,no,manager,active
127967,321,2020-11-28,en,finance,active
127969,665,2021-02-16,ua,finance,active
127971,718,2019-01-11,en,manager,deleted
127974,438,2020-03-18,es,master,deleted
127976,797,2021-07-29,en,manager,deleted
127978,1275,2021-03-31,se,finance,deleted
127979,1319,2021-12-29,se,manager,awaiting_confirmation
127980,440,2020-01-15,es,finance,deleted
127981,81,2020-10-10,de,finance,active
127983,1311,2020-05-01,se,master,deleted
127985,307,2021-02-24,en,finance,deleted
127986,1180,2019-04-22,fr,manager,active
127988,355,2020-12-30,it,finance,deleted
127990,1335,2019-11-18,ua,finance,active
127993,930,2021-01-05,en,master,active
127995,1304,2019-12-13,se,master,deleted
127997,105,2021-09-09,de,master,active
127998,1449,2021-05-09,no,manager,active
128001,285,2021-05-23,en,finance,active
128004,1229,2020-07-30,se,manager,deleted
128006,392,2021-10-16,ua,master,active
128008,223,2021-07-14,ru,master,deleted
128009,1405,2019-03-17,no,manager,active
128010,1165,2020-03-26,fr,master,active
128013,1289,2020-06-02,se,master,active
128015,1221,2019-04-20,se,master,deleted
128016,1454,2019-11-07,no,manager,deleted
128019,1257,2019-08-20,ru,finance,deleted
128020,797,2020-11-30,en,master,active
128023,94,2020-03-06,de,manager,deleted
128024,466,2019-01-31,ua,finance,active
128025,1066,2020-01-28,en,finance,deleted
128028,923,2021-02-13,en,manager,active
128031,549,2021-10-14,ua,finance,active
128033,301,2020-03-07,en,master,active
128036,1293,2019-05-04,ua,finance,active
128037,1411,2020-11-23,no,master,active
128040,156,2020-09-12,de,finance,deleted
128042,810,2019-04-13,en,finance,active
128044,385,2020-11-18,it,manager,active
128047,891,2019-05-18,en,master,active
128050,653,2021-12-25,ua,master,awaiting_confirmation
128051,662,2020-04-28,ua,manager,deleted
128054,249,2020-05-25,ru,manager,active
128057,773,2020-09-08,en,manager,deleted
128058,677,2020-11-11,en,manager,active
128059,700,2020-06-26,en,manager,deleted
128060,536,2020-03-23,ua,master,deleted
128062,1289,2019-03-11,se,finance,active
128064,55,2020-05-24,de,manager,active
128066,673,2019-03-20,ua,master,active
128067,738,2019-06-04,en,finance,deleted
128069,1273,2021-03-09,se,master,active
128071,1328,2021-06-01,se,finance,active
128074,292,2021-12-21,en,finance,awaiting_confirmation
128076,1221,2019-10-12,se,master,deleted
128077,1191,2020-09-06,fr,finance,active
128079,1384,2021-07-25,no,manager,deleted
128081,761,2021-08-09,en,manager,active
128082,504,2021-01-22,ua,manager,active
128084,1431,2021-04-23,no,manager,active
128087,887,2020-04-30,en,finance,deleted
128090,1246,2021-08-07,ru,finance,deleted
128091,1001,2020-05-04,en,manager,active
128093,1388,2019-10-04,no,manager,deleted
128095,1427,2019-02-10,ua,manager,active
128096,196,2019-01-11,ru,master,active
128099,335,2020-07-12,it,master,active
128102,1275,2020-01-13,se,manager,active
128105,705,2021-01-28,en,master,deleted
128108,283,2021-01-06,en,finance,deleted
128111,944,2019-10-03,en,finance,active
128113,963,2021-07-04,en,master,active
128114,1335,2021-01-25,se,master,deleted
128117,315,2019-11-18,en,manager,active
128119,341,2019-02-02,it,manager,active
128121,605,2019-03-31,ua,finance,active
128122,483,2020-10-10,ua,finance,deleted
128124,1031,2020-04-18,en,master,active
128126,519,2019-03-12,ua,manager,deleted
128128,212,2021-11-03,ru,finance,active
128129,549,2020-11-03,ua,manager,active
128132,407,2020-12-16,es,finance,active
128133,1031,2019-09-25,en,finance,active
128134,209,2019-04-06,ru,master,active
128137,450,2020-09-23,es,manager,active
128139,684,2021-10-16,en,finance,deleted
128142,1405,2020-10-21,no,finance,active
128143,226,2019-10-18,ru,master,active
128145,172,2020-07-27,de,master,active
128148,471,2020-07-24,ua,master,deleted
128149,178,2020-03-01,ru,finance,active
128151,826,2019-08-07,en,finance,active
128154,240,2020-08-22,ru,master,deleted
128155,23,2020-10-27,de,master,active
128157,178,2020-03-05,ru,finance,deleted
128158,766,2021-03-18,en,manager,deleted
128161,1431,2020-02-22,no,manager,active
128164,1071,2019-05-24,fr,finance,deleted
128167,376,2019-09-22,it,manager,deleted
128169,228,2021-03-13,ru,master,active
128170,478,2019-07-27,ua,finance,deleted
128171,1114,2019-01-20,fr,finance,active
128174,673,2021-07-02,en,finance,deleted
128177,1217,2021-01-29,se,master,deleted
128180,1419,2020-10-17,ru,manager,active
128182,143,2020-12-27,de,manager,deleted
128183,1409,2021-04-15,no,manager,active
128184,555,2021-03-02,ua,finance,deleted
128186,219,2020-05-08,ru,manager,deleted
128187,976,2021-06-15,en,master,active
128188,1028,2020-05-10,en,finance,active
128191,115,2020-06-14,de,manager,deleted
128192,1279,2019-11-13,se,finance,deleted
128193,797,2019-07-17,en,manager,active
128194,127,2019-05-11,de,master,active
128196,526,2021-12-08,ua,manager,awaiting_confirmation
128199,206,2019-06-28,ru,finance,deleted
128201,67,2021-03-14,de,master,deleted
128202,530,2020-04-27,ua,manager,active
128203,488,2019-08-09,ua,finance,deleted
128205,708,2020-04-22,en,master,deleted
128208,444,2019-07-03,es,manager,active
128209,906,2021-03-10,en,master,deleted
128212,285,2021-07-18,en,finance,active
128213,647,2019-12-29,ua,manager,active
128214,170,2021-08-14,de,master,active
128216,1028,2021-09-18,en,manager,deleted
128219,223,2021-02-21,ua,master,deleted
128222,874,2019-03-14,en,manager,active
128225,852,2019-09-15,en,finance,active
128227,1174,2019-06-15,fr,manager,active
128228,923,2020-12-21,en,master,active
128229,1043,2020-07-07,en,master,deleted
128231,79,2019-01-22,de,master,active
128233,992,2021-03-06,ua,finance,deleted
128236,34,2020-08-05,de,finance,deleted
128239,89,2020-05-09,de,manager,active
128240,269,2021-12-07,en,finance,awaiting_confirmation
